location_id,name,latitude,longitude,region,split_hint,land_context,source_location_id,land_score
srcens_0060,Source ensemble 0060,-35.000000,173.750000,oceania_south_asia,test,coastal_land,grid_1582,0.584545
srcens_0061,Source ensemble 0061,-32.500000,-71.250000,americas,train,inland_land,grid_1628,0.837808
srcens_0062,Source ensemble 0062,-32.500000,-68.750000,americas,train,inland_land,grid_1629,0.951476
srcens_0063,Source ensemble 0063,-32.500000,-66.250000,americas,train,inland_land,grid_1630,0.950928
srcens_0064,Source ensemble 0064,-32.500000,-63.750000,americas,train,inland_land,grid_1631,0.969380
srcens_0065,Source ensemble 0065,-32.500000,-61.250000,americas,train,inland_land,grid_1632,0.966525
srcens_0066,Source ensemble 0066,-32.500000,-58.750000,americas,train,inland_land,grid_1633,0.960461
srcens_0067,Source ensemble 0067,-32.500000,-56.250000,americas,train,inland_land,grid_1634,0.936106
srcens_0068,Source ensemble 0068,-32.500000,-53.750000,americas,train,inland_land,grid_1635,0.926674
srcens_0069,Source ensemble 0069,-32.500000,18.750000,africa_middle_east,train,inland_land,grid_1664,0.912383
srcens_0070,Source ensemble 0070,-32.500000,21.250000,africa_middle_east,train,inland_land,grid_1665,0.949925
srcens_0071,Source ensemble 0071,-32.500000,23.750000,africa_middle_east,train,inland_land,grid_1666,0.950094
srcens_0072,Source ensemble 0072,-32.500000,26.250000,africa_middle_east,train,inland_land,grid_1667,0.952071
srcens_0073,Source ensemble 0073,-32.500000,28.750000,africa_middle_east,train,near_coast_water_cell,grid_1668,0.223171
srcens_0074,Source ensemble 0074,-32.500000,116.250000,oceania_south_asia,train,inland_land,grid_1703,0.902597
srcens_0075,Source ensemble 0075,-32.500000,118.750000,oceania_south_asia,train,inland_land,grid_1704,0.967284
srcens_0076,Source ensemble 0076,-32.500000,121.250000,oceania_south_asia,train,inland_land,grid_1705,0.950229
srcens_0077,Source ensemble 0077,-32.500000,123.750000,oceania_south_asia,train,inland_land,grid_1706,0.939418
srcens_0079,Source ensemble 0079,-32.500000,133.750000,oceania_south_asia,train,near_coast_water_cell,grid_1710,0.166584
srcens_0080,Source ensemble 0080,-32.500000,136.250000,oceania_south_asia,train,inland_land,grid_1711,0.949980
srcens_0081,Source ensemble 0081,-32.500000,138.750000,oceania_south_asia,train,inland_land,grid_1712,0.950584
srcens_0082,Source ensemble 0082,-32.500000,141.250000,oceania_south_asia,train,inland_land,grid_1713,0.949992
srcens_0083,Source ensemble 0083,-32.500000,143.750000,oceania_south_asia,train,inland_land,grid_1714,0.949984
srcens_0084,Source ensemble 0084,-32.500000,146.250000,oceania_south_asia,train,inland_land,grid_1715,0.952402
srcens_0085,Source ensemble 0085,-32.500000,148.750000,oceania_south_asia,train,inland_land,grid_1716,0.963932
srcens_0086,Source ensemble 0086,-32.500000,151.250000,oceania_south_asia,train,inland_land,grid_1717,0.933336
srcens_0087,Source ensemble 0087,-30.000000,-68.750000,americas,train,inland_land,grid_1773,0.950658
srcens_0088,Source ensemble 0088,-30.000000,-66.250000,americas,train,inland_land,grid_1774,0.949889
srcens_0089,Source ensemble 0089,-30.000000,-63.750000,americas,train,inland_land,grid_1775,0.958963
srcens_0090,Source ensemble 0090,-30.000000,-61.250000,americas,train,inland_land,grid_1776,0.956149
srcens_0091,Source ensemble 0091,-30.000000,-58.750000,americas,train,inland_land,grid_1777,0.953560
srcens_0092,Source ensemble 0092,-30.000000,-56.250000,americas,train,inland_land,grid_1778,0.954596
srcens_0093,Source ensemble 0093,-30.000000,-53.750000,americas,train,inland_land,grid_1779,0.959185
srcens_0094,Source ensemble 0094,-30.000000,-51.250000,americas,train,inland_land,grid_1780,0.897479
srcens_0095,Source ensemble 0095,-30.000000,18.750000,africa_middle_east,train,inland_land,grid_1808,0.950450
srcens_0096,Source ensemble 0096,-30.000000,21.250000,africa_middle_east,train,inland_land,grid_1809,0.949924
srcens_0097,Source ensemble 0097,-30.000000,23.750000,africa_middle_east,train,inland_land,grid_1810,0.949779
srcens_0098,Source ensemble 0098,-30.000000,26.250000,africa_middle_east,train,inland_land,grid_1811,0.950743
srcens_0099,Source ensemble 0099,-30.000000,28.750000,africa_middle_east,train,inland_land,grid_1812,0.953990
srcens_0101,Source ensemble 0101,-30.000000,116.250000,oceania_south_asia,train,inland_land,grid_1847,0.967753
srcens_0102,Source ensemble 0102,-30.000000,118.750000,oceania_south_asia,train,inland_land,grid_1848,0.950118
srcens_0103,Source ensemble 0103,-30.000000,121.250000,oceania_south_asia,train,inland_land,grid_1849,0.949818
srcens_0104,Source ensemble 0104,-30.000000,123.750000,oceania_south_asia,train,inland_land,grid_1850,0.950002
srcens_0105,Source ensemble 0105,-30.000000,126.250000,oceania_south_asia,train,inland_land,grid_1851,0.950000
srcens_0106,Source ensemble 0106,-30.000000,128.750000,oceania_south_asia,train,inland_land,grid_1852,0.950000
srcens_0107,Source ensemble 0107,-30.000000,131.250000,oceania_south_asia,train,inland_land,grid_1853,0.949984
srcens_0108,Source ensemble 0108,-30.000000,133.750000,oceania_south_asia,train,inland_land,grid_1854,0.950000
srcens_0109,Source ensemble 0109,-30.000000,136.250000,oceania_south_asia,train,inland_land,grid_1855,0.948881
srcens_0110,Source ensemble 0110,-30.000000,138.750000,oceania_south_asia,train,inland_land,grid_1856,0.949980
srcens_0111,Source ensemble 0111,-30.000000,141.250000,oceania_south_asia,train,inland_land,grid_1857,0.950000
srcens_0112,Source ensemble 0112,-30.000000,143.750000,oceania_south_asia,train,inland_land,grid_1858,0.949988
srcens_0113,Source ensemble 0113,-30.000000,146.250000,oceania_south_asia,train,inland_land,grid_1859,0.950208
srcens_0114,Source ensemble 0114,-30.000000,148.750000,oceania_south_asia,train,inland_land,grid_1860,0.962432
srcens_0115,Source ensemble 0115,-30.000000,151.250000,oceania_south_asia,train,inland_land,grid_1861,0.953587
srcens_0116,Source ensemble 0116,-27.500000,-68.750000,americas,train,inland_land,grid_1917,0.946662
srcens_0117,Source ensemble 0117,-27.500000,-66.250000,americas,train,inland_land,grid_1918,0.950601
srcens_0118,Source ensemble 0118,-27.500000,-63.750000,americas,train,inland_land,grid_1919,0.950598
srcens_0119,Source ensemble 0119,-27.500000,-61.250000,americas,train,inland_land,grid_1920,0.966712
srcens_0120,Source ensemble 0120,-27.500000,-58.750000,americas,train,inland_land,grid_1921,0.935244
srcens_0121,Source ensemble 0121,-27.500000,-56.250000,americas,train,near_coast,grid_1922,0.889180
srcens_0122,Source ensemble 0122,-27.500000,-53.750000,americas,train,inland_land,grid_1923,0.961341
srcens_0123,Source ensemble 0123,-27.500000,-51.250000,americas,train,inland_land,grid_1924,0.956682
srcens_0124,Source ensemble 0124,-27.500000,-48.750000,americas,train,inland_land,grid_1925,0.808414
srcens_0125,Source ensemble 0125,-27.500000,16.250000,africa_middle_east,train,inland_land,grid_1951,0.926414
srcens_0126,Source ensemble 0126,-27.500000,18.750000,africa_middle_east,train,inland_land,grid_1952,0.949972
srcens_0127,Source ensemble 0127,-27.500000,21.250000,africa_middle_east,train,inland_land,grid_1953,0.950000
srcens_0128,Source ensemble 0128,-27.500000,23.750000,africa_middle_east,train,inland_land,grid_1954,0.950698
srcens_0129,Source ensemble 0129,-27.500000,26.250000,africa_middle_east,train,inland_land,grid_1955,0.962864
srcens_0130,Source ensemble 0130,-27.500000,28.750000,africa_middle_east,train,inland_land,grid_1956,0.951490
srcens_0131,Source ensemble 0131,-27.500000,31.250000,africa_middle_east,train,inland_land,grid_1957,0.952290
srcens_0132,Source ensemble 0132,-27.500000,116.250000,oceania_south_asia,train,inland_land,grid_1991,0.950000
srcens_0133,Source ensemble 0133,-27.500000,118.750000,oceania_south_asia,train,inland_land,grid_1992,0.950000
srcens_0134,Source ensemble 0134,-27.500000,121.250000,oceania_south_asia,train,inland_land,grid_1993,0.949909
srcens_0135,Source ensemble 0135,-27.500000,123.750000,oceania_south_asia,train,inland_land,grid_1994,0.949898
srcens_0136,Source ensemble 0136,-27.500000,126.250000,oceania_south_asia,train,inland_land,grid_1995,0.949957
srcens_0137,Source ensemble 0137,-27.500000,128.750000,oceania_south_asia,train,inland_land,grid_1996,0.950000
srcens_0138,Source ensemble 0138,-27.500000,131.250000,oceania_south_asia,train,inland_land,grid_1997,0.950000
srcens_0139,Source ensemble 0139,-27.500000,133.750000,oceania_south_asia,train,inland_land,grid_1998,0.950000
srcens_0140,Source ensemble 0140,-27.500000,136.250000,oceania_south_asia,train,inland_land,grid_1999,0.942821
srcens_0141,Source ensemble 0141,-27.500000,138.750000,oceania_south_asia,train,inland_land,grid_2000,0.948924
srcens_0142,Source ensemble 0142,-27.500000,141.250000,oceania_south_asia,train,inland_land,grid_2001,0.949996
srcens_0143,Source ensemble 0143,-27.500000,143.750000,oceania_south_asia,train,inland_land,grid_2002,0.950000
srcens_0144,Source ensemble 0144,-27.500000,146.250000,oceania_south_asia,train,inland_land,grid_2003,0.950000
srcens_0145,Source ensemble 0145,-27.500000,148.750000,oceania_south_asia,train,inland_land,grid_2004,0.950811
srcens_0146,Source ensemble 0146,-27.500000,151.250000,oceania_south_asia,train,inland_land,grid_2005,0.961989
srcens_0147,Source ensemble 0147,-25.000000,-68.750000,americas,train,inland_land,grid_2061,0.949350
srcens_0148,Source ensemble 0148,-25.000000,-66.250000,americas,train,inland_land,grid_2062,0.950171
srcens_0149,Source ensemble 0149,-25.000000,-63.750000,americas,train,inland_land,grid_2063,0.958614
srcens_0150,Source ensemble 0150,-25.000000,-61.250000,americas,train,inland_land,grid_2064,0.950096
srcens_0151,Source ensemble 0151,-25.000000,-58.750000,americas,train,inland_land,grid_2065,0.950358
srcens_0152,Source ensemble 0152,-25.000000,-56.250000,americas,train,inland_land,grid_2066,0.956692
srcens_0153,Source ensemble 0153,-25.000000,-53.750000,americas,train,inland_land,grid_2067,0.960487
srcens_0154,Source ensemble 0154,-25.000000,-51.250000,americas,train,inland_land,grid_2068,0.952932
srcens_0155,Source ensemble 0155,-25.000000,-48.750000,americas,train,inland_land,grid_2069,0.923225
srcens_0156,Source ensemble 0156,-25.000000,16.250000,africa_middle_east,train,inland_land,grid_2095,0.950000
srcens_0157,Source ensemble 0157,-25.000000,18.750000,africa_middle_east,train,inland_land,grid_2096,0.949998
srcens_0158,Source ensemble 0158,-25.000000,21.250000,africa_middle_east,train,inland_land,grid_2097,0.949996
srcens_0159,Source ensemble 0159,-25.000000,23.750000,africa_middle_east,train,inland_land,grid_2098,0.949988
srcens_0160,Source ensemble 0160,-25.000000,26.250000,africa_middle_east,train,inland_land,grid_2099,0.948251
srcens_0161,Source ensemble 0161,-25.000000,28.750000,africa_middle_east,train,inland_land,grid_2100,0.957216
srcens_0162,Source ensemble 0162,-25.000000,31.250000,africa_middle_east,train,inland_land,grid_2101,0.952166
srcens_0163,Source ensemble 0163,-25.000000,33.750000,africa_middle_east,train,coastal_land,grid_2102,0.777837
srcens_0164,Source ensemble 0164,-25.000000,46.250000,africa_middle_east,train,inland_land,grid_2107,0.869862
srcens_0165,Source ensemble 0165,-25.000000,113.750000,oceania_south_asia,train,coastal_land,grid_2134,0.695547
srcens_0166,Source ensemble 0166,-25.000000,116.250000,oceania_south_asia,train,inland_land,grid_2135,0.950000
srcens_0167,Source ensemble 0167,-25.000000,118.750000,oceania_south_asia,train,inland_land,grid_2136,0.950000
srcens_0168,Source ensemble 0168,-25.000000,121.250000,oceania_south_asia,train,inland_land,grid_2137,0.949953
srcens_0169,Source ensemble 0169,-25.000000,123.750000,oceania_south_asia,train,inland_land,grid_2138,0.950000
srcens_0170,Source ensemble 0170,-25.000000,126.250000,oceania_south_asia,train,inland_land,grid_2139,0.950000
srcens_0171,Source ensemble 0171,-25.000000,128.750000,oceania_south_asia,train,inland_land,grid_2140,0.949965
srcens_0172,Source ensemble 0172,-25.000000,131.250000,oceania_south_asia,train,inland_land,grid_2141,0.949492
srcens_0173,Source ensemble 0173,-25.000000,133.750000,oceania_south_asia,train,inland_land,grid_2142,0.949996
srcens_0174,Source ensemble 0174,-25.000000,136.250000,oceania_south_asia,train,inland_land,grid_2143,0.950000
srcens_0175,Source ensemble 0175,-25.000000,138.750000,oceania_south_asia,train,inland_land,grid_2144,0.950270
srcens_0176,Source ensemble 0176,-25.000000,141.250000,oceania_south_asia,train,inland_land,grid_2145,0.950000
srcens_0177,Source ensemble 0177,-25.000000,143.750000,oceania_south_asia,train,inland_land,grid_2146,0.950006
srcens_0178,Source ensemble 0178,-25.000000,146.250000,oceania_south_asia,train,inland_land,grid_2147,0.950009
srcens_0179,Source ensemble 0179,-25.000000,148.750000,oceania_south_asia,train,inland_land,grid_2148,0.949661
srcens_0180,Source ensemble 0180,-25.000000,151.250000,oceania_south_asia,train,inland_land,grid_2149,0.950284
srcens_0181,Source ensemble 0181,-22.500000,-68.750000,americas,train,inland_land,grid_2205,0.950477
srcens_0182,Source ensemble 0182,-22.500000,-66.250000,americas,train,inland_land,grid_2206,0.950046
srcens_0183,Source ensemble 0183,-22.500000,-63.750000,americas,train,inland_land,grid_2207,0.956667
srcens_0184,Source ensemble 0184,-22.500000,-61.250000,americas,train,inland_land,grid_2208,0.954423
srcens_0185,Source ensemble 0185,-22.500000,-58.750000,americas,train,inland_land,grid_2209,0.950835
srcens_0186,Source ensemble 0186,-22.500000,-56.250000,americas,train,inland_land,grid_2210,0.955095
srcens_0187,Source ensemble 0187,-22.500000,-53.750000,americas,train,inland_land,grid_2211,0.964065
srcens_0188,Source ensemble 0188,-22.500000,-51.250000,americas,train,inland_land,grid_2212,0.958028
srcens_0189,Source ensemble 0189,-22.500000,-48.750000,americas,train,inland_land,grid_2213,0.961511
srcens_0190,Source ensemble 0190,-22.500000,-46.250000,americas,train,inland_land,grid_2214,0.962848
srcens_0191,Source ensemble 0191,-22.500000,-43.750000,americas,train,inland_land,grid_2215,0.911502
srcens_0192,Source ensemble 0192,-22.500000,16.250000,africa_middle_east,train,inland_land,grid_2239,0.949976
srcens_0193,Source ensemble 0193,-22.500000,18.750000,africa_middle_east,train,inland_land,grid_2240,0.950069
srcens_0194,Source ensemble 0194,-22.500000,21.250000,africa_middle_east,train,inland_land,grid_2241,0.950002
srcens_0195,Source ensemble 0195,-22.500000,23.750000,africa_middle_east,train,inland_land,grid_2242,0.950000
srcens_0196,Source ensemble 0196,-22.500000,26.250000,africa_middle_east,train,inland_land,grid_2243,0.950837
srcens_0197,Source ensemble 0197,-22.500000,28.750000,africa_middle_east,train,inland_land,grid_2244,0.951474
srcens_0198,Source ensemble 0198,-22.500000,31.250000,africa_middle_east,train,inland_land,grid_2245,0.946888
srcens_0199,Source ensemble 0199,-22.500000,33.750000,africa_middle_east,train,inland_land,grid_2246,0.950645
srcens_0200,Source ensemble 0200,-22.500000,43.750000,africa_middle_east,train,inland_land,grid_2250,0.889462
srcens_0201,Source ensemble 0201,-22.500000,46.250000,africa_middle_east,train,inland_land,grid_2251,0.950637
srcens_0202,Source ensemble 0202,-22.500000,113.750000,oceania_south_asia,train,coastal_land,grid_2278,0.615851
srcens_0203,Source ensemble 0203,-22.500000,116.250000,oceania_south_asia,train,inland_land,grid_2279,0.950008
srcens_0204,Source ensemble 0204,-22.500000,118.750000,oceania_south_asia,train,inland_land,grid_2280,0.950058
srcens_0205,Source ensemble 0205,-22.500000,121.250000,oceania_south_asia,train,inland_land,grid_2281,0.950060
srcens_0206,Source ensemble 0206,-22.500000,123.750000,oceania_south_asia,train,inland_land,grid_2282,0.950000
srcens_0207,Source ensemble 0207,-22.500000,126.250000,oceania_south_asia,train,inland_land,grid_2283,0.950000
srcens_0208,Source ensemble 0208,-22.500000,128.750000,oceania_south_asia,train,inland_land,grid_2284,0.950011
srcens_0209,Source ensemble 0209,-22.500000,131.250000,oceania_south_asia,train,inland_land,grid_2285,0.949996
srcens_0210,Source ensemble 0210,-22.500000,133.750000,oceania_south_asia,train,inland_land,grid_2286,0.950000
srcens_0211,Source ensemble 0211,-22.500000,136.250000,oceania_south_asia,train,inland_land,grid_2287,0.950000
srcens_0212,Source ensemble 0212,-22.500000,138.750000,oceania_south_asia,train,inland_land,grid_2288,0.950000
srcens_0213,Source ensemble 0213,-22.500000,141.250000,oceania_south_asia,train,inland_land,grid_2289,0.950000
srcens_0214,Source ensemble 0214,-22.500000,143.750000,oceania_south_asia,train,inland_land,grid_2290,0.950000
srcens_0215,Source ensemble 0215,-22.500000,146.250000,oceania_south_asia,train,inland_land,grid_2291,0.950024
srcens_0216,Source ensemble 0216,-22.500000,148.750000,oceania_south_asia,train,inland_land,grid_2292,0.948794
srcens_0217,Source ensemble 0217,-20.000000,-68.750000,americas,train,inland_land,grid_2349,0.950024
srcens_0218,Source ensemble 0218,-20.000000,-66.250000,americas,train,inland_land,grid_2350,0.950182
srcens_0219,Source ensemble 0219,-20.000000,-63.750000,americas,train,inland_land,grid_2351,0.952043
srcens_0220,Source ensemble 0220,-20.000000,-61.250000,americas,train,inland_land,grid_2352,0.950188
srcens_0221,Source ensemble 0221,-20.000000,-58.750000,americas,train,inland_land,grid_2353,0.952794
srcens_0222,Source ensemble 0222,-20.000000,-56.250000,americas,train,inland_land,grid_2354,0.953059
srcens_0223,Source ensemble 0223,-20.000000,-53.750000,americas,train,inland_land,grid_2355,0.963708
srcens_0224,Source ensemble 0224,-20.000000,-51.250000,americas,train,inland_land,grid_2356,0.961026
srcens_0225,Source ensemble 0225,-20.000000,-48.750000,americas,test,inland_land,grid_2357,0.959793
srcens_0226,Source ensemble 0226,-20.000000,-46.250000,americas,test,inland_land,grid_2358,0.961150
srcens_0227,Source ensemble 0227,-20.000000,-43.750000,americas,test,inland_land,grid_2359,0.952524
srcens_0228,Source ensemble 0228,-20.000000,-41.250000,americas,test,inland_land,grid_2360,0.951920
srcens_0229,Source ensemble 0229,-20.000000,13.750000,africa_middle_east,train,inland_land,grid_2382,0.924200
srcens_0230,Source ensemble 0230,-20.000000,16.250000,africa_middle_east,train,inland_land,grid_2383,0.950310
srcens_0231,Source ensemble 0231,-20.000000,18.750000,africa_middle_east,train,inland_land,grid_2384,0.950123
srcens_0232,Source ensemble 0232,-20.000000,21.250000,africa_middle_east,train,inland_land,grid_2385,0.950967
srcens_0233,Source ensemble 0233,-20.000000,23.750000,africa_middle_east,train,inland_land,grid_2386,0.952043
srcens_0234,Source ensemble 0234,-20.000000,26.250000,africa_middle_east,train,inland_land,grid_2387,0.952913
srcens_0235,Source ensemble 0235,-20.000000,28.750000,africa_middle_east,train,inland_land,grid_2388,0.953849
srcens_0236,Source ensemble 0236,-20.000000,31.250000,africa_middle_east,train,inland_land,grid_2389,0.962395
srcens_0237,Source ensemble 0237,-20.000000,33.750000,africa_middle_east,train,inland_land,grid_2390,0.950330
srcens_0238,Source ensemble 0238,-20.000000,46.250000,africa_middle_east,train,inland_land,grid_2395,0.949716
srcens_0239,Source ensemble 0239,-20.000000,48.750000,africa_middle_east,train,coastal_land,grid_2396,0.653871
srcens_0240,Source ensemble 0240,-20.000000,118.750000,oceania_south_asia,train,near_coast_water_cell,grid_2424,0.092445
srcens_0241,Source ensemble 0241,-20.000000,121.250000,oceania_south_asia,train,inland_land,grid_2425,0.911783
srcens_0242,Source ensemble 0242,-20.000000,123.750000,oceania_south_asia,train,inland_land,grid_2426,0.950000
srcens_0243,Source ensemble 0243,-20.000000,126.250000,oceania_south_asia,train,inland_land,grid_2427,0.950000
srcens_0244,Source ensemble 0244,-20.000000,128.750000,oceania_south_asia,train,inland_land,grid_2428,0.950000
srcens_0245,Source ensemble 0245,-20.000000,131.250000,oceania_south_asia,train,inland_land,grid_2429,0.950000
srcens_0246,Source ensemble 0246,-20.000000,133.750000,oceania_south_asia,train,inland_land,grid_2430,0.950000
srcens_0247,Source ensemble 0247,-20.000000,136.250000,oceania_south_asia,train,inland_land,grid_2431,0.950000
srcens_0248,Source ensemble 0248,-20.000000,138.750000,oceania_south_asia,train,inland_land,grid_2432,0.950008
srcens_0249,Source ensemble 0249,-20.000000,141.250000,oceania_south_asia,train,inland_land,grid_2433,0.950000
srcens_0250,Source ensemble 0250,-20.000000,143.750000,oceania_south_asia,train,inland_land,grid_2434,0.950000
srcens_0251,Source ensemble 0251,-20.000000,146.250000,oceania_south_asia,train,inland_land,grid_2435,0.949982
srcens_0252,Source ensemble 0252,-17.500000,-71.250000,americas,train,coastal_land,grid_2492,0.775892
srcens_0253,Source ensemble 0253,-17.500000,-68.750000,americas,train,inland_land,grid_2493,0.949500
srcens_0254,Source ensemble 0254,-17.500000,-66.250000,americas,train,inland_land,grid_2494,0.955568
srcens_0255,Source ensemble 0255,-17.500000,-63.750000,americas,train,inland_land,grid_2495,0.958530
srcens_0256,Source ensemble 0256,-17.500000,-61.250000,americas,train,inland_land,grid_2496,0.948728
srcens_0257,Source ensemble 0257,-17.500000,-58.750000,americas,train,inland_land,grid_2497,0.949275
srcens_0258,Source ensemble 0258,-17.500000,-56.250000,americas,train,inland_land,grid_2498,0.949301
srcens_0259,Source ensemble 0259,-17.500000,-53.750000,americas,train,inland_land,grid_2499,0.956722
srcens_0260,Source ensemble 0260,-17.500000,-51.250000,americas,train,inland_land,grid_2500,0.968366
srcens_0261,Source ensemble 0261,-17.500000,-48.750000,americas,test,inland_land,grid_2501,0.967370
srcens_0262,Source ensemble 0262,-17.500000,-46.250000,americas,test,inland_land,grid_2502,0.961014
srcens_0263,Source ensemble 0263,-17.500000,-43.750000,americas,test,inland_land,grid_2503,0.952842
srcens_0264,Source ensemble 0264,-17.500000,-41.250000,americas,test,inland_land,grid_2504,0.952299
srcens_0265,Source ensemble 0265,-17.500000,13.750000,africa_middle_east,train,inland_land,grid_2526,0.952853
