location_id,name,latitude,longitude,region,split_hint,land_context,source_location_id,land_score
srcens_0273,Source ensemble 0273,-17.500000,33.750000,africa_middle_east,train,inland_land,grid_2534,0.950125
srcens_0274,Source ensemble 0274,-17.500000,36.250000,africa_middle_east,train,inland_land,grid_2535,0.949183
srcens_0275,Source ensemble 0275,-17.500000,43.750000,africa_middle_east,train,near_coast_water_cell,grid_2538,0.090552
srcens_0276,Source ensemble 0276,-17.500000,46.250000,africa_middle_east,train,inland_land,grid_2539,0.949697
srcens_0277,Source ensemble 0277,-17.500000,48.750000,africa_middle_east,train,inland_land,grid_2540,0.934686
srcens_0293,Source ensemble 0293,-15.000000,-63.750000,americas,train,inland_land,grid_2639,0.950348
srcens_0294,Source ensemble 0294,-15.000000,-61.250000,americas,train,inland_land,grid_2640,0.950224
srcens_0295,Source ensemble 0295,-15.000000,-58.750000,americas,train,inland_land,grid_2641,0.953764
srcens_0296,Source ensemble 0296,-15.000000,-56.250000,americas,train,inland_land,grid_2642,0.950929
srcens_0297,Source ensemble 0297,-15.000000,-53.750000,americas,train,inland_land,grid_2643,0.963136
srcens_0298,Source ensemble 0298,-15.000000,-51.250000,americas,train,inland_land,grid_2644,0.956488
srcens_0299,Source ensemble 0299,-15.000000,-48.750000,americas,test,inland_land,grid_2645,0.960010
srcens_0300,Source ensemble 0300,-15.000000,-46.250000,americas,test,inland_land,grid_2646,0.957015
srcens_0301,Source ensemble 0301,-15.000000,-43.750000,americas,test,inland_land,grid_2647,0.960392
srcens_0302,Source ensemble 0302,-15.000000,-41.250000,americas,test,inland_land,grid_2648,0.963473
srcens_0303,Source ensemble 0303,-15.000000,13.750000,africa_middle_east,train,inland_land,grid_2670,0.968629
srcens_0304,Source ensemble 0304,-15.000000,16.250000,africa_middle_east,train,inland_land,grid_2671,0.950333
srcens_0305,Source ensemble 0305,-15.000000,18.750000,africa_middle_east,train,inland_land,grid_2672,0.950171
srcens_0306,Source ensemble 0306,-15.000000,21.250000,africa_middle_east,train,inland_land,grid_2673,0.951139
srcens_0307,Source ensemble 0307,-15.000000,23.750000,africa_middle_east,train,inland_land,grid_2674,0.959154
srcens_0308,Source ensemble 0308,-15.000000,26.250000,africa_middle_east,train,inland_land,grid_2675,0.948726
srcens_0309,Source ensemble 0309,-15.000000,28.750000,africa_middle_east,train,inland_land,grid_2676,0.954262
srcens_0310,Source ensemble 0310,-15.000000,31.250000,africa_middle_east,train,inland_land,grid_2677,0.948654
srcens_0311,Source ensemble 0311,-15.000000,33.750000,africa_middle_east,train,inland_land,grid_2678,0.952737
srcens_0312,Source ensemble 0312,-15.000000,36.250000,africa_middle_east,train,inland_land,grid_2679,0.953264
srcens_0313,Source ensemble 0313,-15.000000,38.750000,africa_middle_east,train,inland_land,grid_2680,0.955244
srcens_0314,Source ensemble 0314,-15.000000,48.750000,africa_middle_east,train,inland_land,grid_2684,0.950134
srcens_0327,Source ensemble 0327,-12.500000,-63.750000,americas,train,inland_land,grid_2783,0.948680
srcens_0328,Source ensemble 0328,-12.500000,-61.250000,americas,train,inland_land,grid_2784,0.960811
srcens_0329,Source ensemble 0329,-12.500000,-58.750000,americas,train,inland_land,grid_2785,0.951277
srcens_0330,Source ensemble 0330,-12.500000,-56.250000,americas,train,inland_land,grid_2786,0.962015
srcens_0331,Source ensemble 0331,-12.500000,-53.750000,americas,train,inland_land,grid_2787,0.949669
srcens_0332,Source ensemble 0332,-12.500000,-51.250000,americas,train,inland_land,grid_2788,0.950860
srcens_0333,Source ensemble 0333,-12.500000,-48.750000,americas,test,inland_land,grid_2789,0.959496
srcens_0334,Source ensemble 0334,-12.500000,-46.250000,americas,test,inland_land,grid_2790,0.963065
srcens_0335,Source ensemble 0335,-12.500000,-43.750000,americas,test,inland_land,grid_2791,0.961758
srcens_0336,Source ensemble 0336,-12.500000,-41.250000,americas,test,inland_land,grid_2792,0.953460
srcens_0337,Source ensemble 0337,-12.500000,-38.750000,americas,train,inland_land,grid_2793,0.893349
srcens_0338,Source ensemble 0338,-12.500000,13.750000,africa_middle_east,train,inland_land,grid_2814,0.884535
srcens_0339,Source ensemble 0339,-12.500000,16.250000,africa_middle_east,train,inland_land,grid_2815,0.951199
srcens_0340,Source ensemble 0340,-12.500000,18.750000,africa_middle_east,train,inland_land,grid_2816,0.950041
srcens_0341,Source ensemble 0341,-12.500000,21.250000,africa_middle_east,train,inland_land,grid_2817,0.949901
srcens_0342,Source ensemble 0342,-12.500000,23.750000,africa_middle_east,train,inland_land,grid_2818,0.950042
srcens_0343,Source ensemble 0343,-12.500000,26.250000,africa_middle_east,train,inland_land,grid_2819,0.950745
srcens_0344,Source ensemble 0344,-12.500000,28.750000,africa_middle_east,train,inland_land,grid_2820,0.949789
srcens_0345,Source ensemble 0345,-12.500000,31.250000,africa_middle_east,train,inland_land,grid_2821,0.951246
srcens_0346,Source ensemble 0346,-12.500000,33.750000,africa_middle_east,train,inland_land,grid_2822,0.951419
srcens_0347,Source ensemble 0347,-12.500000,36.250000,africa_middle_east,train,inland_land,grid_2823,0.951815
srcens_0348,Source ensemble 0348,-12.500000,38.750000,africa_middle_east,train,inland_land,grid_2824,0.949999
srcens_0358,Source ensemble 0358,-10.000000,-63.750000,americas,train,inland_land,grid_2927,0.959163
srcens_0359,Source ensemble 0359,-10.000000,-61.250000,americas,train,inland_land,grid_2928,0.951553
srcens_0360,Source ensemble 0360,-10.000000,-58.750000,americas,test,inland_land,grid_2929,0.954970
srcens_0361,Source ensemble 0361,-10.000000,-56.250000,americas,test,inland_land,grid_2930,0.962810
srcens_0362,Source ensemble 0362,-10.000000,-53.750000,americas,test,inland_land,grid_2931,0.957969
srcens_0363,Source ensemble 0363,-10.000000,-51.250000,americas,test,inland_land,grid_2932,0.959561
srcens_0364,Source ensemble 0364,-10.000000,-48.750000,americas,train,inland_land,grid_2933,0.953796
srcens_0365,Source ensemble 0365,-10.000000,-46.250000,americas,train,inland_land,grid_2934,0.956960
srcens_0366,Source ensemble 0366,-10.000000,-43.750000,americas,train,inland_land,grid_2935,0.951798
srcens_0367,Source ensemble 0367,-10.000000,-41.250000,americas,train,inland_land,grid_2936,0.947896
srcens_0368,Source ensemble 0368,-10.000000,-38.750000,americas,train,inland_land,grid_2937,0.954098
srcens_0369,Source ensemble 0369,-10.000000,-36.250000,americas,train,inland_land,grid_2938,0.843123
srcens_0370,Source ensemble 0370,-10.000000,13.750000,africa_middle_east,train,inland_land,grid_2958,0.884311
srcens_0371,Source ensemble 0371,-10.000000,16.250000,africa_middle_east,train,inland_land,grid_2959,0.948083
srcens_0372,Source ensemble 0372,-10.000000,18.750000,africa_middle_east,train,inland_land,grid_2960,0.950516
srcens_0373,Source ensemble 0373,-10.000000,21.250000,africa_middle_east,train,inland_land,grid_2961,0.950128
srcens_0374,Source ensemble 0374,-10.000000,23.750000,africa_middle_east,train,inland_land,grid_2962,0.949902
srcens_0375,Source ensemble 0375,-10.000000,26.250000,africa_middle_east,train,inland_land,grid_2963,0.950907
srcens_0376,Source ensemble 0376,-10.000000,28.750000,africa_middle_east,train,inland_land,grid_2964,0.944701
srcens_0377,Source ensemble 0377,-10.000000,31.250000,africa_middle_east,train,inland_land,grid_2965,0.957692
srcens_0378,Source ensemble 0378,-10.000000,33.750000,africa_middle_east,train,inland_land,grid_2966,0.945554
srcens_0379,Source ensemble 0379,-10.000000,36.250000,africa_middle_east,train,inland_land,grid_2967,0.949986
srcens_0380,Source ensemble 0380,-10.000000,38.750000,africa_middle_east,train,inland_land,grid_2968,0.956746
srcens_0390,Source ensemble 0390,-7.500000,-63.750000,americas,train,inland_land,grid_3071,0.949881
srcens_0391,Source ensemble 0391,-7.500000,-61.250000,americas,train,inland_land,grid_3072,0.949808
srcens_0392,Source ensemble 0392,-7.500000,-58.750000,americas,test,inland_land,grid_3073,0.949370
srcens_0393,Source ensemble 0393,-7.500000,-56.250000,americas,test,inland_land,grid_3074,0.950650
srcens_0394,Source ensemble 0394,-7.500000,-53.750000,americas,test,inland_land,grid_3075,0.949657
srcens_0395,Source ensemble 0395,-7.500000,-51.250000,americas,test,inland_land,grid_3076,0.949604
srcens_0396,Source ensemble 0396,-7.500000,-48.750000,americas,train,inland_land,grid_3077,0.953932
srcens_0397,Source ensemble 0397,-7.500000,-46.250000,americas,train,inland_land,grid_3078,0.956094
srcens_0398,Source ensemble 0398,-7.500000,-43.750000,americas,train,inland_land,grid_3079,0.957066
srcens_0399,Source ensemble 0399,-7.500000,-41.250000,americas,train,inland_land,grid_3080,0.962480
srcens_0400,Source ensemble 0400,-7.500000,-38.750000,americas,train,inland_land,grid_3081,0.955847
srcens_0401,Source ensemble 0401,-7.500000,-36.250000,americas,train,inland_land,grid_3082,0.955419
srcens_0402,Source ensemble 0402,-7.500000,13.750000,africa_middle_east,train,inland_land,grid_3102,0.937899
srcens_0403,Source ensemble 0403,-7.500000,16.250000,africa_middle_east,train,inland_land,grid_3103,0.949980
srcens_0404,Source ensemble 0404,-7.500000,18.750000,africa_middle_east,train,inland_land,grid_3104,0.950028
srcens_0405,Source ensemble 0405,-7.500000,21.250000,africa_middle_east,train,inland_land,grid_3105,0.949924
srcens_0406,Source ensemble 0406,-7.500000,23.750000,africa_middle_east,train,inland_land,grid_3106,0.951075
srcens_0407,Source ensemble 0407,-7.500000,26.250000,africa_middle_east,train,inland_land,grid_3107,0.949140
srcens_0408,Source ensemble 0408,-7.500000,28.750000,africa_middle_east,train,inland_land,grid_3108,0.953538
srcens_0409,Source ensemble 0409,-7.500000,31.250000,africa_middle_east,train,inland_land,grid_3109,0.955201
srcens_0410,Source ensemble 0410,-7.500000,33.750000,africa_middle_east,train,inland_land,grid_3110,0.950008
srcens_0411,Source ensemble 0411,-7.500000,36.250000,africa_middle_east,train,inland_land,grid_3111,0.953057
srcens_0412,Source ensemble 0412,-7.500000,38.750000,africa_middle_east,train,inland_land,grid_3112,0.930592
srcens_0429,Source ensemble 0429,-5.000000,-63.750000,americas,train,inland_land,grid_3215,0.948018
srcens_0430,Source ensemble 0430,-5.000000,-61.250000,americas,train,inland_land,grid_3216,0.948920
srcens_0431,Source ensemble 0431,-5.000000,-58.750000,americas,test,inland_land,grid_3217,0.949247
srcens_0432,Source ensemble 0432,-5.000000,-56.250000,americas,test,inland_land,grid_3218,0.950617
srcens_0433,Source ensemble 0433,-5.000000,-53.750000,americas,test,inland_land,grid_3219,0.949483
srcens_0434,Source ensemble 0434,-5.000000,-51.250000,americas,test,inland_land,grid_3220,0.950032
srcens_0435,Source ensemble 0435,-5.000000,-48.750000,americas,train,inland_land,grid_3221,0.951821
srcens_0436,Source ensemble 0436,-5.000000,-46.250000,americas,train,inland_land,grid_3222,0.950404
srcens_0437,Source ensemble 0437,-5.000000,-43.750000,americas,train,inland_land,grid_3223,0.951165
srcens_0438,Source ensemble 0438,-5.000000,-41.250000,americas,train,inland_land,grid_3224,0.951973
srcens_0439,Source ensemble 0439,-5.000000,-38.750000,americas,train,inland_land,grid_3225,0.951584
srcens_0440,Source ensemble 0440,-5.000000,13.750000,africa_middle_east,train,inland_land,grid_3246,0.958620
srcens_0441,Source ensemble 0441,-5.000000,16.250000,africa_middle_east,train,inland_land,grid_3247,0.950247
srcens_0442,Source ensemble 0442,-5.000000,18.750000,africa_middle_east,train,inland_land,grid_3248,0.950329
srcens_0443,Source ensemble 0443,-5.000000,21.250000,africa_middle_east,train,inland_land,grid_3249,0.951744
srcens_0444,Source ensemble 0444,-5.000000,23.750000,africa_middle_east,train,inland_land,grid_3250,0.949205
srcens_0445,Source ensemble 0445,-5.000000,26.250000,africa_middle_east,train,inland_land,grid_3251,0.949778
srcens_0446,Source ensemble 0446,-5.000000,28.750000,africa_middle_east,train,inland_land,grid_3252,0.940299
srcens_0447,Source ensemble 0447,-5.000000,33.750000,africa_middle_east,train,inland_land,grid_3254,0.959577
srcens_0448,Source ensemble 0448,-5.000000,36.250000,africa_middle_east,train,inland_land,grid_3255,0.964486
srcens_0449,Source ensemble 0449,-5.000000,38.750000,africa_middle_east,train,inland_land,grid_3256,0.906260
srcens_0464,Source ensemble 0464,-2.500000,-63.750000,americas,train,inland_land,grid_3359,0.949933
srcens_0465,Source ensemble 0465,-2.500000,-61.250000,americas,train,inland_land,grid_3360,0.941842
srcens_0466,Source ensemble 0466,-2.500000,-58.750000,americas,test,inland_land,grid_3361,0.943438
srcens_0467,Source ensemble 0467,-2.500000,-56.250000,americas,test,inland_land,grid_3362,0.931498
srcens_0468,Source ensemble 0468,-2.500000,-53.750000,americas,test,inland_land,grid_3363,0.945356
srcens_0469,Source ensemble 0469,-2.500000,-51.250000,americas,test,inland_land,grid_3364,0.945370
srcens_0470,Source ensemble 0470,-2.500000,-48.750000,americas,train,inland_land,grid_3365,0.945681
srcens_0471,Source ensemble 0471,-2.500000,-46.250000,americas,train,inland_land,grid_3366,0.953104
srcens_0472,Source ensemble 0472,-2.500000,11.250000,africa_middle_east,train,inland_land,grid_3389,0.953450
srcens_0473,Source ensemble 0473,-2.500000,13.750000,africa_middle_east,train,inland_land,grid_3390,0.950596
srcens_0474,Source ensemble 0474,-2.500000,16.250000,africa_middle_east,train,near_coast,grid_3391,0.924027
srcens_0475,Source ensemble 0475,-2.500000,18.750000,africa_middle_east,train,inland_land,grid_3392,0.947297
srcens_0476,Source ensemble 0476,-2.500000,21.250000,africa_middle_east,train,inland_land,grid_3393,0.950000
srcens_0477,Source ensemble 0477,-2.500000,23.750000,africa_middle_east,train,inland_land,grid_3394,0.950613
srcens_0478,Source ensemble 0478,-2.500000,26.250000,africa_middle_east,train,inland_land,grid_3395,0.951413
srcens_0479,Source ensemble 0479,-2.500000,28.750000,africa_middle_east,train,inland_land,grid_3396,0.950451
srcens_0480,Source ensemble 0480,-2.500000,31.250000,africa_middle_east,train,inland_land,grid_3397,0.944978
srcens_0481,Source ensemble 0481,-2.500000,33.750000,africa_middle_east,train,inland_land,grid_3398,0.957428
srcens_0482,Source ensemble 0482,-2.500000,36.250000,africa_middle_east,train,inland_land,grid_3399,0.947930
srcens_0483,Source ensemble 0483,-2.500000,38.750000,africa_middle_east,train,inland_land,grid_3400,0.953851
srcens_0504,Source ensemble 0504,0.000000,-63.750000,americas,test,inland_land,grid_3503,0.948401
srcens_0505,Source ensemble 0505,0.000000,-61.250000,americas,test,inland_land,grid_3504,0.948401
srcens_0506,Source ensemble 0506,0.000000,-58.750000,americas,train,inland_land,grid_3505,0.949925
srcens_0507,Source ensemble 0507,0.000000,-56.250000,americas,train,inland_land,grid_3506,0.948491
srcens_0508,Source ensemble 0508,0.000000,-53.750000,americas,train,inland_land,grid_3507,0.949377
srcens_0509,Source ensemble 0509,0.000000,-51.250000,americas,train,inland_land,grid_3508,0.866997
srcens_0510,Source ensemble 0510,0.000000,11.250000,africa_middle_east,train,inland_land,grid_3533,0.948803
srcens_0511,Source ensemble 0511,0.000000,13.750000,africa_middle_east,train,inland_land,grid_3534,0.950167
srcens_0512,Source ensemble 0512,0.000000,16.250000,africa_middle_east,train,inland_land,grid_3535,0.949798
srcens_0513,Source ensemble 0513,0.000000,18.750000,africa_middle_east,train,inland_land,grid_3536,0.946914
srcens_0514,Source ensemble 0514,0.000000,21.250000,africa_middle_east,train,inland_land,grid_3537,0.950320
srcens_0515,Source ensemble 0515,0.000000,23.750000,africa_middle_east,train,inland_land,grid_3538,0.955857
srcens_0516,Source ensemble 0516,0.000000,26.250000,africa_middle_east,train,inland_land,grid_3539,0.949746
srcens_0517,Source ensemble 0517,0.000000,28.750000,africa_middle_east,train,inland_land,grid_3540,0.949611
srcens_0518,Source ensemble 0518,0.000000,31.250000,africa_middle_east,test,inland_land,grid_3541,0.956967
srcens_0519,Source ensemble 0519,0.000000,36.250000,africa_middle_east,test,inland_land,grid_3543,0.963445
srcens_0520,Source ensemble 0520,0.000000,38.750000,africa_middle_east,test,inland_land,grid_3544,0.953003
srcens_0521,Source ensemble 0521,0.000000,41.250000,africa_middle_east,train,inland_land,grid_3545,0.950753
srcens_0536,Source ensemble 0536,2.500000,-63.750000,americas,test,inland_land,grid_3647,0.950024
srcens_0537,Source ensemble 0537,2.500000,-61.250000,americas,test,inland_land,grid_3648,0.955002
srcens_0538,Source ensemble 0538,2.500000,-58.750000,americas,train,inland_land,grid_3649,0.949945
srcens_0539,Source ensemble 0539,2.500000,-56.250000,americas,train,inland_land,grid_3650,0.950000
srcens_0540,Source ensemble 0540,2.500000,-53.750000,americas,train,inland_land,grid_3651,0.949993
srcens_0541,Source ensemble 0541,2.500000,-51.250000,americas,train,inland_land,grid_3652,0.900383
srcens_0542,Source ensemble 0542,2.500000,11.250000,africa_middle_east,train,inland_land,grid_3677,0.952450
