location_id,name,latitude,longitude,region,split_hint,land_context,source_location_id,land_score
srcens_0442,Source ensemble 0442,-5.000000,18.750000,africa_middle_east,train,inland_land,grid_3248,0.950329
srcens_0443,Source ensemble 0443,-5.000000,21.250000,africa_middle_east,train,inland_land,grid_3249,0.951744
srcens_0444,Source ensemble 0444,-5.000000,23.750000,africa_middle_east,train,inland_land,grid_3250,0.949205
srcens_0445,Source ensemble 0445,-5.000000,26.250000,africa_middle_east,train,inland_land,grid_3251,0.949778
srcens_0446,Source ensemble 0446,-5.000000,28.750000,africa_middle_east,train,inland_land,grid_3252,0.940299
srcens_0447,Source ensemble 0447,-5.000000,33.750000,africa_middle_east,train,inland_land,grid_3254,0.959577
srcens_0448,Source ensemble 0448,-5.000000,36.250000,africa_middle_east,train,inland_land,grid_3255,0.964486
srcens_0449,Source ensemble 0449,-5.000000,38.750000,africa_middle_east,train,inland_land,grid_3256,0.906260
srcens_0472,Source ensemble 0472,-2.500000,11.250000,africa_middle_east,train,inland_land,grid_3389,0.953450
srcens_0473,Source ensemble 0473,-2.500000,13.750000,africa_middle_east,train,inland_land,grid_3390,0.950596
srcens_0474,Source ensemble 0474,-2.500000,16.250000,africa_middle_east,train,near_coast,grid_3391,0.924027
srcens_0475,Source ensemble 0475,-2.500000,18.750000,africa_middle_east,train,inland_land,grid_3392,0.947297
srcens_0476,Source ensemble 0476,-2.500000,21.250000,africa_middle_east,train,inland_land,grid_3393,0.950000
srcens_0477,Source ensemble 0477,-2.500000,23.750000,africa_middle_east,train,inland_land,grid_3394,0.950613
srcens_0478,Source ensemble 0478,-2.500000,26.250000,africa_middle_east,train,inland_land,grid_3395,0.951413
srcens_0479,Source ensemble 0479,-2.500000,28.750000,africa_middle_east,train,inland_land,grid_3396,0.950451
srcens_0480,Source ensemble 0480,-2.500000,31.250000,africa_middle_east,train,inland_land,grid_3397,0.944978
srcens_0481,Source ensemble 0481,-2.500000,33.750000,africa_middle_east,train,inland_land,grid_3398,0.957428
srcens_0482,Source ensemble 0482,-2.500000,36.250000,africa_middle_east,train,inland_land,grid_3399,0.947930
srcens_0483,Source ensemble 0483,-2.500000,38.750000,africa_middle_east,train,inland_land,grid_3400,0.953851
srcens_0510,Source ensemble 0510,0.000000,11.250000,africa_middle_east,train,inland_land,grid_3533,0.948803
srcens_0511,Source ensemble 0511,0.000000,13.750000,africa_middle_east,train,inland_land,grid_3534,0.950167
srcens_0512,Source ensemble 0512,0.000000,16.250000,africa_middle_east,train,inland_land,grid_3535,0.949798
srcens_0513,Source ensemble 0513,0.000000,18.750000,africa_middle_east,train,inland_land,grid_3536,0.946914
srcens_0514,Source ensemble 0514,0.000000,21.250000,africa_middle_east,train,inland_land,grid_3537,0.950320
srcens_0515,Source ensemble 0515,0.000000,23.750000,africa_middle_east,train,inland_land,grid_3538,0.955857
srcens_0516,Source ensemble 0516,0.000000,26.250000,africa_middle_east,train,inland_land,grid_3539,0.949746
srcens_0517,Source ensemble 0517,0.000000,28.750000,africa_middle_east,train,inland_land,grid_3540,0.949611
srcens_0518,Source ensemble 0518,0.000000,31.250000,africa_middle_east,test,inland_land,grid_3541,0.956967
srcens_0519,Source ensemble 0519,0.000000,36.250000,africa_middle_east,test,inland_land,grid_3543,0.963445
srcens_0520,Source ensemble 0520,0.000000,38.750000,africa_middle_east,test,inland_land,grid_3544,0.953003
srcens_0521,Source ensemble 0521,0.000000,41.250000,africa_middle_east,train,inland_land,grid_3545,0.950753
srcens_0542,Source ensemble 0542,2.500000,11.250000,africa_middle_east,train,inland_land,grid_3677,0.952450
srcens_0543,Source ensemble 0543,2.500000,13.750000,africa_middle_east,train,inland_land,grid_3678,0.949971
srcens_0544,Source ensemble 0544,2.500000,16.250000,africa_middle_east,train,inland_land,grid_3679,0.948107
srcens_0545,Source ensemble 0545,2.500000,18.750000,africa_middle_east,train,inland_land,grid_3680,0.954372
srcens_0546,Source ensemble 0546,2.500000,21.250000,africa_middle_east,train,inland_land,grid_3681,0.949396
srcens_0547,Source ensemble 0547,2.500000,23.750000,africa_middle_east,train,inland_land,grid_3682,0.952716
srcens_0548,Source ensemble 0548,2.500000,26.250000,africa_middle_east,train,inland_land,grid_3683,0.952729
srcens_0549,Source ensemble 0549,2.500000,28.750000,africa_middle_east,train,inland_land,grid_3684,0.952144
srcens_0550,Source ensemble 0550,2.500000,31.250000,africa_middle_east,test,inland_land,grid_3685,0.960176
srcens_0551,Source ensemble 0551,2.500000,33.750000,africa_middle_east,test,inland_land,grid_3686,0.950130
srcens_0552,Source ensemble 0552,2.500000,36.250000,africa_middle_east,test,inland_land,grid_3687,0.945146
srcens_0553,Source ensemble 0553,2.500000,38.750000,africa_middle_east,test,inland_land,grid_3688,0.952366
srcens_0554,Source ensemble 0554,2.500000,41.250000,africa_middle_east,train,inland_land,grid_3689,0.950020
srcens_0555,Source ensemble 0555,2.500000,43.750000,africa_middle_east,train,inland_land,grid_3690,0.950344
srcens_0574,Source ensemble 0574,5.000000,-8.750000,africa_middle_east,train,coastal_land,grid_3813,0.796991
srcens_0575,Source ensemble 0575,5.000000,-6.250000,africa_middle_east,train,coastal_land,grid_3814,0.791561
srcens_0576,Source ensemble 0576,5.000000,6.250000,africa_middle_east,train,inland_land,grid_3819,0.913354
srcens_0577,Source ensemble 0577,5.000000,8.750000,africa_middle_east,train,inland_land,grid_3820,0.918328
srcens_0578,Source ensemble 0578,5.000000,11.250000,africa_middle_east,train,inland_land,grid_3821,0.949308
srcens_0579,Source ensemble 0579,5.000000,13.750000,africa_middle_east,train,inland_land,grid_3822,0.950200
srcens_0580,Source ensemble 0580,5.000000,16.250000,africa_middle_east,train,inland_land,grid_3823,0.949971
srcens_0581,Source ensemble 0581,5.000000,18.750000,africa_middle_east,train,inland_land,grid_3824,0.949569
srcens_0582,Source ensemble 0582,5.000000,21.250000,africa_middle_east,train,inland_land,grid_3825,0.952279
srcens_0583,Source ensemble 0583,5.000000,23.750000,africa_middle_east,train,inland_land,grid_3826,0.949716
srcens_0584,Source ensemble 0584,5.000000,26.250000,africa_middle_east,train,inland_land,grid_3827,0.950005
srcens_0585,Source ensemble 0585,5.000000,28.750000,africa_middle_east,train,inland_land,grid_3828,0.950076
srcens_0586,Source ensemble 0586,5.000000,31.250000,africa_middle_east,test,inland_land,grid_3829,0.949888
srcens_0587,Source ensemble 0587,5.000000,33.750000,africa_middle_east,test,inland_land,grid_3830,0.953345
srcens_0588,Source ensemble 0588,5.000000,36.250000,africa_middle_east,test,inland_land,grid_3831,0.948354
srcens_0589,Source ensemble 0589,5.000000,38.750000,africa_middle_east,test,inland_land,grid_3832,0.950284
srcens_0590,Source ensemble 0590,5.000000,41.250000,africa_middle_east,train,inland_land,grid_3833,0.950046
srcens_0591,Source ensemble 0591,5.000000,43.750000,africa_middle_east,train,inland_land,grid_3834,0.950017
srcens_0592,Source ensemble 0592,5.000000,46.250000,africa_middle_east,train,inland_land,grid_3835,0.950091
srcens_0606,Source ensemble 0606,7.500000,-11.250000,africa_middle_east,train,inland_land,grid_3956,0.943140
srcens_0607,Source ensemble 0607,7.500000,-8.750000,africa_middle_east,train,inland_land,grid_3957,0.962415
srcens_0608,Source ensemble 0608,7.500000,-6.250000,africa_middle_east,train,inland_land,grid_3958,0.961948
srcens_0609,Source ensemble 0609,7.500000,-3.750000,africa_middle_east,train,inland_land,grid_3959,0.969478
srcens_0610,Source ensemble 0610,7.500000,-1.250000,africa_middle_east,train,inland_land,grid_3960,0.956365
srcens_0611,Source ensemble 0611,7.500000,1.250000,africa_middle_east,train,inland_land,grid_3961,0.953200
srcens_0612,Source ensemble 0612,7.500000,3.750000,africa_middle_east,train,inland_land,grid_3962,0.969435
srcens_0613,Source ensemble 0613,7.500000,6.250000,africa_middle_east,train,inland_land,grid_3963,0.950945
srcens_0614,Source ensemble 0614,7.500000,8.750000,africa_middle_east,train,inland_land,grid_3964,0.964045
srcens_0615,Source ensemble 0615,7.500000,11.250000,africa_middle_east,train,inland_land,grid_3965,0.950913
srcens_0616,Source ensemble 0616,7.500000,13.750000,africa_middle_east,train,inland_land,grid_3966,0.952117
srcens_0617,Source ensemble 0617,7.500000,16.250000,africa_middle_east,train,inland_land,grid_3967,0.949998
srcens_0618,Source ensemble 0618,7.500000,18.750000,africa_middle_east,train,inland_land,grid_3968,0.950142
srcens_0619,Source ensemble 0619,7.500000,21.250000,africa_middle_east,train,inland_land,grid_3969,0.949996
srcens_0620,Source ensemble 0620,7.500000,23.750000,africa_middle_east,train,inland_land,grid_3970,0.950000
srcens_0621,Source ensemble 0621,7.500000,26.250000,africa_middle_east,train,inland_land,grid_3971,0.950005
srcens_0622,Source ensemble 0622,7.500000,28.750000,africa_middle_east,train,inland_land,grid_3972,0.952250
srcens_0623,Source ensemble 0623,7.500000,31.250000,africa_middle_east,test,inland_land,grid_3973,0.949701
srcens_0624,Source ensemble 0624,7.500000,33.750000,africa_middle_east,test,inland_land,grid_3974,0.950816
srcens_0625,Source ensemble 0625,7.500000,36.250000,africa_middle_east,test,inland_land,grid_3975,0.956964
srcens_0626,Source ensemble 0626,7.500000,38.750000,africa_middle_east,test,near_coast,grid_3976,0.921925
srcens_0627,Source ensemble 0627,7.500000,41.250000,africa_middle_east,train,inland_land,grid_3977,0.950000
srcens_0628,Source ensemble 0628,7.500000,43.750000,africa_middle_east,train,inland_land,grid_3978,0.950000
srcens_0629,Source ensemble 0629,7.500000,46.250000,africa_middle_east,train,inland_land,grid_3979,0.950000
srcens_0630,Source ensemble 0630,7.500000,48.750000,africa_middle_east,train,inland_land,grid_3980,0.944484
srcens_0642,Source ensemble 0642,10.000000,-13.750000,africa_middle_east,train,inland_land,grid_4099,0.824017
srcens_0643,Source ensemble 0643,10.000000,-11.250000,africa_middle_east,train,inland_land,grid_4100,0.956653
srcens_0644,Source ensemble 0644,10.000000,-8.750000,africa_middle_east,train,inland_land,grid_4101,0.949973
srcens_0645,Source ensemble 0645,10.000000,-6.250000,africa_middle_east,train,inland_land,grid_4102,0.962905
srcens_0646,Source ensemble 0646,10.000000,-3.750000,africa_middle_east,train,inland_land,grid_4103,0.954848
srcens_0647,Source ensemble 0647,10.000000,-1.250000,africa_middle_east,train,inland_land,grid_4104,0.952017
srcens_0648,Source ensemble 0648,10.000000,1.250000,africa_middle_east,train,inland_land,grid_4105,0.954903
srcens_0649,Source ensemble 0649,10.000000,3.750000,africa_middle_east,train,inland_land,grid_4106,0.949203
srcens_0650,Source ensemble 0650,10.000000,6.250000,africa_middle_east,train,inland_land,grid_4107,0.963404
srcens_0651,Source ensemble 0651,10.000000,8.750000,africa_middle_east,train,inland_land,grid_4108,0.966649
srcens_0652,Source ensemble 0652,10.000000,11.250000,africa_middle_east,train,inland_land,grid_4109,0.968951
srcens_0653,Source ensemble 0653,10.000000,13.750000,africa_middle_east,train,inland_land,grid_4110,0.967708
srcens_0654,Source ensemble 0654,10.000000,16.250000,africa_middle_east,train,inland_land,grid_4111,0.952311
srcens_0655,Source ensemble 0655,10.000000,18.750000,africa_middle_east,train,inland_land,grid_4112,0.949577
srcens_0656,Source ensemble 0656,10.000000,21.250000,africa_middle_east,test,inland_land,grid_4113,0.950202
srcens_0657,Source ensemble 0657,10.000000,23.750000,africa_middle_east,test,inland_land,grid_4114,0.950262
srcens_0658,Source ensemble 0658,10.000000,26.250000,africa_middle_east,test,inland_land,grid_4115,0.950928
srcens_0659,Source ensemble 0659,10.000000,28.750000,africa_middle_east,test,inland_land,grid_4116,0.952793
srcens_0660,Source ensemble 0660,10.000000,31.250000,africa_middle_east,train,inland_land,grid_4117,0.949820
srcens_0661,Source ensemble 0661,10.000000,33.750000,africa_middle_east,train,inland_land,grid_4118,0.950298
srcens_0662,Source ensemble 0662,10.000000,36.250000,africa_middle_east,train,inland_land,grid_4119,0.958421
srcens_0663,Source ensemble 0663,10.000000,38.750000,africa_middle_east,train,inland_land,grid_4120,0.967524
srcens_0664,Source ensemble 0664,10.000000,41.250000,africa_middle_east,train,inland_land,grid_4121,0.950385
srcens_0665,Source ensemble 0665,10.000000,43.750000,africa_middle_east,train,inland_land,grid_4122,0.935071
srcens_0666,Source ensemble 0666,10.000000,46.250000,africa_middle_east,train,inland_land,grid_4123,0.941432
srcens_0667,Source ensemble 0667,10.000000,48.750000,africa_middle_east,train,inland_land,grid_4124,0.950103
srcens_0676,Source ensemble 0676,12.500000,-16.250000,africa_middle_east,train,coastal_land,grid_4242,0.821350
srcens_0677,Source ensemble 0677,12.500000,-13.750000,africa_middle_east,train,inland_land,grid_4243,0.952018
srcens_0678,Source ensemble 0678,12.500000,-11.250000,africa_middle_east,train,inland_land,grid_4244,0.950388
srcens_0679,Source ensemble 0679,12.500000,-8.750000,africa_middle_east,train,inland_land,grid_4245,0.950422
srcens_0680,Source ensemble 0680,12.500000,-6.250000,africa_middle_east,train,inland_land,grid_4246,0.969043
srcens_0681,Source ensemble 0681,12.500000,-3.750000,africa_middle_east,train,inland_land,grid_4247,0.964434
srcens_0682,Source ensemble 0682,12.500000,-1.250000,africa_middle_east,train,inland_land,grid_4248,0.962852
srcens_0683,Source ensemble 0683,12.500000,1.250000,africa_middle_east,train,inland_land,grid_4249,0.969643
srcens_0684,Source ensemble 0684,12.500000,3.750000,africa_middle_east,train,inland_land,grid_4250,0.968437
srcens_0685,Source ensemble 0685,12.500000,6.250000,africa_middle_east,train,inland_land,grid_4251,0.963226
srcens_0686,Source ensemble 0686,12.500000,8.750000,africa_middle_east,train,inland_land,grid_4252,0.969343
srcens_0687,Source ensemble 0687,12.500000,11.250000,africa_middle_east,train,inland_land,grid_4253,0.968101
srcens_0688,Source ensemble 0688,12.500000,13.750000,africa_middle_east,train,inland_land,grid_4254,0.966831
srcens_0689,Source ensemble 0689,12.500000,16.250000,africa_middle_east,train,inland_land,grid_4255,0.966928
srcens_0690,Source ensemble 0690,12.500000,18.750000,africa_middle_east,train,inland_land,grid_4256,0.968774
srcens_0691,Source ensemble 0691,12.500000,21.250000,africa_middle_east,test,inland_land,grid_4257,0.967853
srcens_0692,Source ensemble 0692,12.500000,23.750000,africa_middle_east,test,inland_land,grid_4258,0.950306
srcens_0693,Source ensemble 0693,12.500000,26.250000,africa_middle_east,test,inland_land,grid_4259,0.964112
srcens_0694,Source ensemble 0694,12.500000,28.750000,africa_middle_east,test,inland_land,grid_4260,0.965061
srcens_0695,Source ensemble 0695,12.500000,31.250000,africa_middle_east,train,inland_land,grid_4261,0.964588
srcens_0696,Source ensemble 0696,12.500000,33.750000,africa_middle_east,train,inland_land,grid_4262,0.968339
srcens_0697,Source ensemble 0697,12.500000,36.250000,africa_middle_east,train,inland_land,grid_4263,0.950368
srcens_0698,Source ensemble 0698,12.500000,38.750000,africa_middle_east,train,inland_land,grid_4264,0.956429
srcens_0699,Source ensemble 0699,12.500000,41.250000,africa_middle_east,train,inland_land,grid_4265,0.938962
srcens_0713,Source ensemble 0713,15.000000,-16.250000,africa_middle_east,train,inland_land,grid_4386,0.948392
srcens_0714,Source ensemble 0714,15.000000,-13.750000,africa_middle_east,train,inland_land,grid_4387,0.951613
srcens_0715,Source ensemble 0715,15.000000,-11.250000,africa_middle_east,train,inland_land,grid_4388,0.969387
srcens_0716,Source ensemble 0716,15.000000,-8.750000,africa_middle_east,train,inland_land,grid_4389,0.968797
srcens_0717,Source ensemble 0717,15.000000,-6.250000,africa_middle_east,train,inland_land,grid_4390,0.965632
srcens_0718,Source ensemble 0718,15.000000,-3.750000,africa_middle_east,train,inland_land,grid_4391,0.953909
srcens_0719,Source ensemble 0719,15.000000,-1.250000,africa_middle_east,train,inland_land,grid_4392,0.952474
srcens_0720,Source ensemble 0720,15.000000,1.250000,africa_middle_east,train,inland_land,grid_4393,0.950382
srcens_0721,Source ensemble 0721,15.000000,3.750000,africa_middle_east,train,inland_land,grid_4394,0.950119
srcens_0722,Source ensemble 0722,15.000000,6.250000,africa_middle_east,train,inland_land,grid_4395,0.953287
srcens_0723,Source ensemble 0723,15.000000,8.750000,africa_middle_east,train,inland_land,grid_4396,0.950743
srcens_0724,Source ensemble 0724,15.000000,11.250000,africa_middle_east,train,inland_land,grid_4397,0.950000
